1.5 Iceland trawl
3' net
3/4 Wilson trawl
5' circular trawl
14' circular trawl
18-ft otter trawl
18-ft otter trawl (white)
25-ft otter trawl
25-ft otter trawl (green)
35' otter trawl
advanced piston core
bait
baited funnel trap
bar dredge
beach seine
Blake trawl
bottom trawl
box core
box dredge
by hand
Campbell grab
carrion
CDC light trap
CDC light trap CO2 incand
CDC light trap CO2 UV
CDC light trap/CO2
CDC UV light trap
CDC UV light trap/CO2
clam dredge
clam shell grab
coarse naturalist's dredge
Cod trawl
core
CTD/rosette water sampler
detritus dredge
dipnet
dipnet & surface light
Dredge
dredge
DSRV Alvin
DSRV Johnson Sealink II
dynamite
Dynamite
Ekman grab
Epibenthic sled
extended barrel core
extracted from nest
fish trap
formalin wash
found dead
Fyke Net
gravity core
half-length advanced piston core
hand picking
hanging carrion trap
Havahart trap
hook & line
IGYPT net
incandescent light
large beam trawl
LED light
light
light trap
lobster trap
longline
malaise trap
minnow trap
mop tangle
mouth aspirator
multicore
MV light
naturalist dredge
neon light
netted
oiled card
otter trawl
OXFAM net
oyster tong
pan trap
pelagic IGYPT net
pheromone trap
pilot gravity core
pipe sampling
piston core
pitfall trap
Pitfall trap
plankton net
PONAR grab
probe
rake-dredge
Rake-dredge
rock dredge
rotary core
rotenone
ROV Hercules
ROV Tiburon
ROV Ventana
sap
scallop dredge
SCUBA
seine
Shannon trap
Shannon Trap
shell dredge
shot
shrimp trawl
sieve
Smith-McIntyre Grab
snorkel
tangle
tapping trees
target sampling
timed dipnet sampling
trawl
trawl dipnet & surface light
tree tapping
triangular trawl
UV and/or MV lights
UV light
UV-LED light
Van Veen grab
Yankee 36 otter trawl
Yankee trawl
