has endoparasite
endoparasite of
eats
ectoparasite of
interacts with
has ectoparasite
preyed upon by
preys on
biotically interacts with
is eaten by
parasite of
parasitized by
has brood parasite
brood parasite of
has epibiont
epibiont of
has epiphyte
epiphyte of
