deaccn. by donation
deaccn. by exchange
deaccn. by unknown
rcvd. via bequest
rcvd. via collection
rcvd. via dissertation
rcvd. via divisional transfer
rcvd. via donation
rcvd. via exchange
rcvd. via loan
rcvd. via multiple methods
rcvd. via permanent loan
rcvd. via purchase
rcvd. via repository agreement
rcvd. via unknown
